"population"	"id_pl"	"bud_h"	"shoot_h"	"veg_h_min"	"veg_h_max"	"veg_h_mean"	"diff_veg_h_max_shoot_h"	"diff_veg_h_mean_shoot_h"	"a"	"b"	"c"	"d"	"e"	"f"	"n_fl"	"phen_index"	"most_adv"	"phen_index_p"	"most_adv_p"	"fr_int_h_max"	"fr_pred_h_max"	"n_intact_fruits"	"n_predated_fr"	"n_fruits_total"	"n_predated"	"fruit_set"	"n_fl_corrected"	"n_eggs_max"	"n_redants"	"n_blackants"	"dist_closest_redants"	"dist_closest_redants1"	"days_datalog"	"avg_d_mean"	"avg_d_sd"	"avg_d_min"	"avg_d_max"	"avg_d_range"	"avg_day_mean"	"avg_day_sd"	"avg_day_min"	"avg_day_max"	"avg_day_range"	"avg_d_mean_ja"	"avg_d_sd_ja"	"avg_d_min_ja"	"avg_d_max_ja"	"avg_d_range_ja"	"avg_day_mean_ja"	"avg_day_sd_ja"	"avg_day_min_ja"	"avg_day_max_ja"	"avg_day_range_ja"	"higher_veg_max"	"higher_veg_mean"	"attack"	"redants_pres"	"prop_pred"	"id"	"z.bud_h"	"z.shoot_h"	"z.veg_h_min"	"z.veg_h_max"	"z.veg_h_mean"	"z.diff_veg_h_max_shoot_h"	"z.diff_veg_h_mean_shoot_h"	"z.phen_index"	"z.most_adv"	"z.n_fl_corrected"	"z.n_eggs_max"	"z.n_redants"	"z.dist_closest_redants"	"z.dist_closest_redants1"	"z.avg_d_mean"	"z.avg_d_sd"	"z.avg_d_min"	"z.avg_d_max"	"z.avg_d_range"	"z.avg_day_mean"	"z.avg_day_sd"	"z.avg_day_min"	"z.avg_day_max"	"z.avg_day_range"	"z.avg_d_mean_ja"	"z.avg_d_sd_ja"	"z.avg_d_min_ja"	"z.avg_d_max_ja"	"z.avg_d_range_ja"	"z.avg_day_mean_ja"	"z.avg_day_sd_ja"	"z.avg_day_min_ja"	"z.avg_day_max_ja"	"z.avg_day_range_ja"	"z.n_predated"
"22"	"Högsjön"	"H_15_032"	10,5	24	30	40	35	16	11	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	1	0	1	1	0,5	2	1	11	7	5	0	73	16,0710616	1,34862532	14,5136986	18,1369863	3,62328767	16,7643836	1,18202244	15,3424658	18,1369863	2,79452055	16,6229839	1,60119992	14,7903226	19,0806452	4,29032258	17,4709677	1,36144955	15,9032258	19,0806452	3,17741935	"0"	"0"	"1"	"1"	0,5	22	-0,584583161338889	0,199202198205284	0,515802948460357	0,288221365914	0,442673750672048	0,22223087161252	0,360150130364356	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,525718365795869	0,571819011418134	-0,467562880657215	-0,297216046180966	0,717610167178241	-0,834626481620423	1,46929527693237	0,0418099055057865	-0,83586225637326	0,384577256237696	-0,664406059510832	1,03691443599567	0,0419770864304501	-0,723236616192385	0,784681504969409	-0,678612860395442	1,50699999514203	0,145689631843525	-0,684834099034153	0,443740670338587	-0,477053606363862	1,17076533334838	0,145718582350659	-0,589771350563798	-0,14379093135546
"23"	"Högsjön"	"H_15_033"	7,7	19	35	35	35	16	16	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	0	0	2	0	18	4	20	0	73	15,9229452	1,26738676	14,4520548	17,8150685	3,3630137	16,5739726	1,11081303	15,1849315	17,8150685	2,63013699	16,4415323	1,44788342	14,7580645	18,6129032	3,85483871	17,2096774	1,22936321	15,6935484	18,6129032	2,91935484	"0"	"0"	"0"	"1"	0	23	-0,830108089101222	-0,542846806665642	0,866697185962576	-0,00249459238141277	0,442673750672048	0,22223087161252	0,73443154585482	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	1,32326146694345	-0,366585294884488	-0,297216046180966	0,599840820159872	-0,950113045726412	1,41766043522966	-0,106482720015774	-0,966654987376099	0,256374201037026	-0,781657398070182	0,902132474477649	-0,106302561566043	-0,829309017880345	0,621997365867816	-0,898207961268609	1,47716990649208	-0,0858018922010781	-0,908182403315806	0,250418343111444	-0,699718814344963	0,963394884985344	-0,0857770813793876	-0,760904136074699	-0,717062670838412
"24"	"Högsjön"	"H_15_035"	35,7	22	15	30	22,5	8	0,5	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	50,5	NA	1	0	1	0	0,5	2	1	8	6	68	0	73	15,8604452	1,08247948	14,5890411	17,5068493	2,91780822	16,4136986	0,93331702	15,2808219	17,5068493	2,2260274	16,2600806	1,15912607	14,8548387	17,983871	3,12903226	16,8709677	0,94913061	15,6935484	17,983871	2,29032258	"0"	"0"	"1"	"1"	0	24	1,62514118852211	-0,0976174037430864	-0,536879764046299	-0,293210550676826	-0,456562951216063	-0,269586559948466	-0,425840842165619	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,525718365795869	0,249772244764427	-0,0434570204117611	-0,297216046180966	0,550146227335256	-1,21297228948189	1,53240459305154	-0,248465034768654	-1,19037939818303	0,148462281719168	-1,07391715364805	0,98417363124635	-0,248272451027764	-1,09007034192295	0,459313137109181	-1,31179488375326	1,56666007996874	-0,397118008032306	-1,28042957711856	-0,000184712028405024	-1,17212232073393	0,963394884985344	-0,397098764372517	-1,178040311948	-0,717062670838412
"25"	"Högsjön"	"H_15_037"	5,7	16,5	20	20	20	3,5	3,5	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	36,6	NA	1	0	1	0	0,5	2	0	0	1	80	80	73	15,9734589	1,03194906	14,7465753	17,4931507	2,74657534	16,4575342	0,93932545	15,1164384	17,4863014	2,36986301	16,4495968	1,13442647	15,0806452	18,0806452	3	17,0096774	0,98780719	15,5806452	18,0806452	2,5	"0"	"0"	"0"	"0"	0	25	-1,00548303750289	-0,913871309101105	-0,18598552654408	-0,874642467267652	-0,636410291593685	-0,546233865201521	-0,201271992871341	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,609019132978794	0,0373250482064206	0,343356280610767	0,640004944216911	-1,28480498307755	1,66436033685324	-0,254775345537332	-1,2764272500396	0,177976636701573	-1,06402384797201	0,84353168488167	-0,257737088829921	-0,997256993672353	0,629227758103457	-1,34717210116644	1,77547051557199	-0,349223213367305	-1,34660685360099	0,10244321565578	-1,10692308264695	0,851733889543673	-0,349203113220934	-1,03899491999023	-0,717062670838412
"26"	"Högsjön"	"H_15_038"	10,3	19	50	50	50	31	31	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	NA	1	0	1	0	1	1	0	6	20	43	0	73	15,5410959	1,35065069	13,8561644	17,6232877	3,76712329	16,2657534	1,07431271	15,0958904	17,6232877	2,52739726	15,858871	1,48077509	14,0322581	18,1451613	4,11290323	16,6774194	1,1294094	15,4677419	18,1451613	2,67741935	"0"	"0"	"0"	"1"	0	26	-0,602120656179055	-0,542846806665642	1,91937989846923	0,869653282504827	1,52175779293778	1,14438855578937	1,85727579232621	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	0,0350744003286216	-0,21175299669964	-0,297216046180966	0,296227292418036	-0,831747269798558	0,918523352892674	-0,194827255038768	-0,763582060411724	0,0488512999887302	-0,841757760899261	0,825951388112825	-0,194639365298194	-0,895604272161689	0,0996004733724405	-0,851097248517294	0,805993697890339	-0,317293366754397	-0,775827850350943	-0,143386383835041	-0,868216449241603	0,740072795202242	-0,317272695617266	-0,921341130365951	-0,717062670838412
"27"	"Högsjön"	"H_15_039"	8,6	15	10	20	15	5	0	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	42,5	NA	2	0	2	0	0,666666667	3	0	0	2	40	40	73	17,1806507	1,81536992	15,0205479	19,8424658	4,82191781	18,0260274	1,70131127	15,5	19,8424658	4,34246575	18,1915323	2,2075445	15,5806452	21,4516129	5,87096774	19,2645161	1,99182572	16,3709677	21,4516129	5,08064516	"0"	"0"	"0"	"0"	0	27	-0,751189362320472	-1,13648601056238	-0,887774001548518	-0,874642467267652	-0,996104972348929	-0,454018096783836	-0,463268983714666	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,674868801035709	-0,609019132978794	-0,231948513854185	0,0230701172149003	1,59985942361236	-0,171114841716614	1,89384865249699	0,827445346690451	-0,233527303427651	1,23403758014223	0,190639789295091	1,17169631195647	0,827543774340326	0,275611839488645	2,1909956189986	0,189853998742345	2,23783638104366	1,3191120021535	0,125837525053788	1,77074343577811	0,585606173590521	1,63336095653513	1,31916193658014	0,67233297490715	-0,717062670838412
"28"	"Högsjön"	"H_15_041"	10	18	0	20	10	2	-8	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	52,1	NA	2	0	2	0	0,666666667	3	0	0	1	90	90	73	16,859589	2,6515153	13,7945205	20,9383562	7,14383562	18,2712329	2,24880577	15,7945205	20,9383562	5,14383562	17,7419355	2,92610827	14,2741935	22,1774194	7,90322581	19,3580645	2,34130561	16,7580645	22,1774194	5,41935484	"0"	"1"	"0"	"0"	0	28	-0,628426898439305	-0,691256607639827	-1,58956247655296	-0,874642467267652	-1,35579965310417	-0,638449633619205	-1,06211924849941	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,674868801035709	-0,609019132978794	0,104643438721572	0,423427821459733	1,3445789363631	1,01752706711702	0,866888427426727	1,3322713137537	0,933281546239618	1,39913357907091	1,09212827205155	1,42367985266645	1,33232556259415	0,792714807396559	1,78790042253392	1,21905231436365	1,02971903910881	1,67832296214102	1,16812961683024	1,83995761784447	1,17474364527807	2,01619876822059	1,67837932021702	0,896944762936065	-0,717062670838412
"29"	"Högsjön"	"H_15_043"	5	21,5	40	50	45	28,5	23,5	3	0	0	0	0	0	3	1	1	1,72985782	1,72985782	36,1	25,3	1	1	2	2	0,666666667	3	0	2	3	148	0	73	15,8373288	1,14035064	14,4452055	17,5410959	3,09589041	16,4342466	0,94898196	15,3356164	17,5410959	2,20547945	16,4112903	1,30758628	14,8225806	18,3709677	3,5483871	17,1225806	1,04476477	15,8870968	18,3709677	2,48387097	"0"	"0"	"0"	"1"	0,666666666666667	29	-1,06686426944347	-0,171822304230179	1,21759142346479	0,869653282504827	1,16206311218254	0,99069560842656	1,29585366909052	-1,07553804832072	-1,16487351528559	-0,328090482408496	-0,674868801035709	-0,394321288542988	0,495090103709451	-0,297216046180966	0,531766065966121	-1,13070419623617	1,41192323990306	-0,232689211781585	-1,1008896348653	0,1622971776982	-1,04812372011936	1,03105428003458	-0,232498008629498	-1,10332939536031	0,594883282912857	-1,09915544318032	1,5368299913188	-0,205538878863583	-1,06535343111503	0,18597754270654	-1,01090655741958	1,15481379082807	-0,205516209258349	-1,04969071784128	0,429480808127492
"30"	"Högsjön"	"H_15_046"	5,6	12	20	20	20	8	8	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	31,6	30	1	0	1	0	1	1	0	0	6	10	10	73	16,1575342	1,91705936	13,9041096	19,109589	5,20547945	17,190411	1,60366948	15,3356164	19,109589	3,7739726	17,1633065	2,27720244	14,5	20,6612903	6,16129032	18,4258065	1,83379123	16,3225806	20,6612903	4,33870968	"0"	"0"	"0"	"0"	0	30	-1,01425178492297	-1,58171541348494	-0,18598552654408	-0,874642467267652	-0,636410291593685	-0,269586559948466	0,135581281070077	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,609019132978794	-0,43390368539964	-0,217144505331999	0,786365697538017	-0,0265558535777047	0,958683803942167	0,489842937454805	-0,0407801208971504	0,671420003133617	0,0298656644030155	1,03105428003458	0,489970909687313	-0,0912218862419192	1,26911877098488	0,28962501073986	1,23852947471206	0,927971195553082	0,27473639457489	1,15020263598666	0,319198742026915	1,58550623007445	0,92801413533959	0,180326207445141	-0,717062670838412
"31"	"Högsjön"	"H_15_047"	6,5	10	15	15	15	5	5	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	1	0	1	3	28	0	73	15,9109589	1,51049736	14,1164384	18,0684932	3,95205479	16,7205479	1,25991627	15,109589	18,0684932	2,95890411	16,7943548	1,75203974	14,6774194	19,2258065	4,5483871	17,7612903	1,39617231	15,983871	19,2258065	3,24193548	"0"	"0"	"0"	"1"	0	31	-0,935333058142222	-1,87853501543331	-0,536879764046299	-1,16535842556307	-0,996104972348929	-0,454018096783836	-0,0889875682242015	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,501670210760891	-0,312730582472367	-0,297216046180966	0,590310351392294	-0,604513518953099	1,1365372778832	0,0102583055970181	-0,67065038563283	0,355062833925645	-0,53614834984838	0,837671528920578	0,0104282476952552	-0,617164214504424	0,938327586533666	-0,462565106314241	1,40259482357699	0,217531823841028	-0,55247954606929	0,658543289029887	-0,418519540107822	1,25052324374944	0,217562059078037	-0,546988152528224	-0,717062670838412
"32"	"Högsjön"	"H_15_048"	8,6	23	30	40	35	17	12	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	33,3	0	1	1	1	1	1	0	0	7	35	35	73	15,8544521	1,79695287	13,8424658	18,7465753	4,90410959	16,7808219	1,58505134	15,0684932	18,7465753	3,67808219	16,6633065	2,11380193	14,3225806	20,1290323	5,80645161	17,7806452	1,82008041	15,8548387	20,1290323	4,27419355	"0"	"0"	"0"	"0"	1	32	-0,751189362320472	0,0507923972310988	0,515802948460357	0,288221365914	0,442673750672048	0,283708050557643	0,435006413462449	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,609019132978794	-0,265607709111761	-0,016965653209583	0,545381032707141	-0,197296027417939	0,907048962239456	0,322619333561837	-0,192224335742544	0,395645105691275	-0,000790422151913031	0,802511106497321	0,322761940025168	-0,153097453893229	0,820833555804661	0,0555865903729913	1,07446412584713	0,664549874386855	0,0927488868125722	0,672863508001845	0,296085658668776	1,1229106068877	0,664588103498044	0,137543009409566	-0,14379093135546
"33"	"Högsjön"	"H_15_049"	9,7	25,5	40	40	40	14,5	14,5	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	57,6	NA	1	0	1	0	0,333333333	3	0	2	2	28	0	73	15,822774	1,66956153	13,8630137	18,4794521	4,61643836	16,7	1,40063644	15,1575342	18,4794521	3,32191781	16,0927419	1,66305831	14,1129032	18,7258065	4,61290323	17	1,31607984	15,5645161	18,7258065	3,16129032	"0"	"0"	"0"	"1"	0	33	-0,654733140699555	0,421816899666562	1,21759142346479	0,288221365914	0,802368431427292	0,130015103194835	0,622147121207681	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,674868801035709	-0,394321288542988	-0,312730582472367	-0,297216046180966	0,520193348211822	-0,378392149179056	0,924260548219281	0,199568043245735	-0,33678472264042	0,341228005276261	-0,304442620299444	0,878692107304929	0,199721418290438	-0,38292099088381	0,309282206834225	-0,590013137652607	0,880568780805436	-0,0299245987643866	-0,519390907828074	0,0952831431635818	-0,553535821808641	0,835782248123606	-0,0298987887077597	-0,600467148414843	-0,717062670838412
"34"	"Högsjön"	"H_15_053"	15,7	24	60	60	60	36	36	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	NA	0	0	0	0	0	1	0	4	7	9	0	73	15,6703767	1,51606442	13,6986301	17,7808219	4,08219178	16,5369863	1,07280807	15,1917808	17,7808219	2,5890411	16,0705645	1,64757549	13,9354839	18,2903226	4,35483871	17,0354839	1,10387233	15,5806452	18,2903226	2,70967742	"0"	"0"	"0"	"1"	0	34	-0,128608295494556	0,199202198205284	2,62116837347367	1,45108519909565	2,24114715444827	1,45177445051498	2,23155720781668	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,179623444107183	-0,440635524451155	-0,297216046180966	0,399020199874687	-0,596599535352554	0,786567525327739	-0,122258543002842	-0,605254017618813	0,231471455604415	-0,844235257258941	0,907992544881526	-0,122077003964309	-0,855827118302335	0,289398605771949	-0,612189168410557	0,716503524413683	-0,245451174756896	-0,651745460792937	0,121536816289201	-0,911265692659037	0,851733889543673	-0,24542921888989	-0,899949528032466	-0,717062670838412
"35"	"Högsjön"	"H_15_056"	7,4	13	5	20	12,5	7	-0,5	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	54,6	NA	1	0	1	0	0,5	2	0	0	2	175	175	73	15,6130137	1,67649326	13,6027397	18,3150685	4,71232877	16,5219178	1,37215626	14,9794521	18,3150685	3,33561644	16,4979839	1,90761965	14,1774194	19,5322581	5,35483871	17,5709677	1,47788128	15,9032258	19,5322581	3,62903226	"0"	"1"	"0"	"0"	0	35	-0,856414331361472	-1,43330561251075	-1,23866823905074	-0,874642467267652	-1,17595231272655	-0,331063738893589	-0,500697125263712	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	-0,609019132978794	0,67684975810036	1,10403591867595	0,353410105023511	-0,368538187205697	0,706246623228751	0,1238441297601	-0,288597927007795	0,221325887663008	-0,351337254413267	0,726330020132495	0,124004131627829	-0,37408162407648	0,672610201174354	-0,239728125100292	0,940228958105322	0,369198657116439	-0,1388715757472	0,517728234066421	-0,280778235450796	1,17076533334838	0,369231604560664	-0,290288964314779	-0,717062670838412
"36"	"Högsjön"	"H_15_057"	6	12,5	25	25	25	12,5	12,5	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	1	0	2	1	0	2	175	175	73	15,6130137	2,88863685	12,5684932	20,8561644	8,28767123	17,0506849	2,66969514	14,390411	20,8561644	6,46575342	16,5040323	3,08311073	13,1935484	21,9677419	8,77419355	18,0870968	2,75223038	15,2903226	21,9677419	6,67741935	"0"	"0"	"1"	"0"	0,5	36	-0,979176795242638	-1,50751051299785	0,164908710958138	-0,583926508972239	-0,27671561083844	0,00706074530458841	0,472434555011495	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,525718365795869	-0,609019132978794	0,67684975810036	1,10403591867595	0,353410105023511	1,35461272059225	-0,160071713880296	1,29440935701088	1,50808118236996	0,577342912465143	1,78515243863152	0,222362853155323	1,29446691926284	1,64571370753028	0,678033017765343	1,4439268128099	0,0304122252503795	1,57455087403932	1,61482622539355	0,899599580846809	1,8674621306009	0,564605530779581	1,57460537639381	1,73121710805127	-0,14379093135546
"37"	"Högsjön"	"H_15_058"	9,4	14	25	25	25	11	11	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	0	0	2	0	0	4	175	175	73	15,4109589	1,99770575	12,9794521	18,4931507	5,51369863	16,5150685	1,58671295	14,6575342	18,4931507	3,83561644	16,3891129	2,21048758	13,6612903	19,7096774	6,0483871	17,6548387	1,65111134	15,6935484	19,7096774	4,01612903	"0"	"0"	"0"	"0"	0	37	-0,681039382959805	-1,28489581153657	0,164908710958138	-0,583926508972239	-0,27671561083844	-0,0851550231130964	0,360150130364356	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	-0,609019132978794	0,67684975810036	1,10403591867595	0,192753608795362	0,0880888974943421	0,184160759585326	0,205878354014415	0,1141060104346	0,216714278113214	0,00194553643366716	0,45090602669258	0,206031176825209	-0,0514447323825653	0,574999681850581	0,194069369882945	0,4629480020721	0,457005747674753	0,216831281499316	0,57978234364059	0,0112452042060117	0,963394884985344	0,457040265343789	-0,03358978273273	-0,717062670838412
"38"	"Högsjön"	"H_15_059"	4,6	15	20	60	40	45	25	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	1	0	1	2	0	15	150	150	73	15,5590753	1,44983128	13,760274	17,609589	3,84931507	16,3479452	1,16035365	14,9246575	17,609589	2,68493151	16,4012097	1,72392335	14,2741935	18,8064516	4,53225806	17,3709677	1,306414	15,7741935	18,8064516	3,03225806	"0"	"0"	"1"	"0"	1	38	-1,10193925912381	-1,13648601056238	-0,18598552654408	1,45108519909565	0,802368431427292	2,00506906102109	1,40813809373766	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,37656793055603	-0,609019132978794	0,508553781812481	0,903857066553533	0,31052295581373	-0,690754795718456	0,838202450793686	-0,201137611872817	-0,722279092726617	0,104190749245562	-0,700085257421073	0,679449285787053	-0,200949169894303	-0,793951550651025	0,585845315032564	-0,502836189323828	1,02971903910881	0,00998769712892437	-0,560751709476148	0,369753106610757	-0,569830059910113	1,04315269648664	0,01001422092378	-0,686033544485991	-0,14379093135546
"39"	"Högsjön"	"H_15_060"	8,2	19	20	60	40	41	21	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	45,7	NA	1	0	1	0	1	1	0	0	6	140	140	73	15,4015411	1,88520251	13,1369863	18,5273973	5,39041096	16,4273973	1,52672177	14,6506849	18,5273973	3,87671233	16,1754032	2,17971035	13,5806452	19,6935484	6,11290323	17,3774194	1,73140703	15,3870968	19,6935484	4,30645161	"0"	"0"	"0"	"0"	0	39	-0,786264352000805	-0,542846806665642	-0,18598552654408	1,45108519909565	0,802368431427292	1,7591603452406	1,10871296134528	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,609019132978794	0,441235391297329	0,823785525704566	0,185265389014503	-0,0718426995008706	0,316116503387025	0,221654177001484	0,0521515589069382	0,157685568148404	-0,0968341916493899	0,445045956288703	0,221805619223476	-0,024926631960575	0,38339388414938	0,149987167860027	0,388372919157002	0,449023298394348	0,249919919740532	0,374526562259785	0,146604065037768	0,660314983700946	0,449057673315915	0,158934605111656	-0,717062670838412
"41"	"Högsjön"	"H_15_065"	7,2	13	40	40	40	27	27	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	NA	NA	0	0	0	1	0	2	0	0	2	35	35	73	15,5941781	1,93355071	13,2945205	18,6917808	5,39726027	16,6410959	1,582941	14,9041096	18,6917808	3,78767123	16,2258065	2,09565345	13,6935484	19,516129	5,82258065	17,3967742	1,61673072	15,6129032	19,516129	3,90322581	"0"	"0"	"0"	"0"	0,5	41	-0,873951826201638	-1,43330561251075	1,21759142346479	0,288221365914	0,802368431427292	0,898479840008875	1,55785065993384	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,609019132978794	-0,265607709111761	-0,016965653209583	0,338433665461794	-0,00311219149199956	0,448072247188725	0,297378044421749	0,0555934703681002	0,301568082352449	-0,00426524647380164	0,661869074575424	0,297522859824745	-0,0823825194345892	0,428583992521966	0,0295925369195488	0,492778090722043	0,361216158344749	0,10102105021943	0,388846707244178	-0,0467120978346018	0,883636974584288	0,36124896304062	-0,108460374321438	-0,14379093135546
"42"	"Högsjön"	"H_15_067"	10,7	22,5	20	35	27,5	12,5	5	1	2	0	0	0	0	3	1,666666667	2	2,883096367	3,45971564	55,1	NA	1	0	1	0	0,333333333	3	3	0	20	63	63	73	14,1900685	2,11159438	11,3493151	17,0890411	5,73972603	15,2452055	1,671815	12,8356164	17,0273973	4,19178082	15,0705645	2,64810673	11,516129	18,8225806	7,30645161	16,4612903	2,09074198	13,5	18,8225806	5,32258065	"0"	"0"	"1"	"0"	0	42	-0,567045666498722	-0,0234125032559938	-0,18598552654408	-0,00249459238141277	-0,0968682704608183	0,00706074530458841	-0,0889875682242015	-0,15936212418501	-0,322494815687657	-0,328090482408496	-0,227417495316191	-0,609019132978794	-0,0771162156693368	0,207234661167523	-0,777992812188368	0,249989927860196	-1,18129474362395	-0,44092992780171	0,227689174081242	-0,638280004182931	0,142072091009036	-1,10787612302717	-0,46911446035814	0,178378804608015	-0,607171824588497	0,82087092997778	-1,52075072002954	0,0179701464093295	0,862059714381178	-0,303295039431931	0,752354753387741	-1,20601924936589	0,017996812951654	0,832769969198402	-0,717062670838412
"43"	"Högsjön"	"H_15_068"	9,2	20	40	40	40	20	20	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	NA	NA	0	0	0	1	0	3	0	0	11	80	80	73	14,8784247	1,0793056	13,4863014	16,3630137	2,87671233	15,469863	0,82555064	14,4246575	16,3630137	1,93835616	15,641129	1,32430679	13,9193548	17,4354839	3,51612903	16,4032258	0,94180235	15,2096774	17,4354839	2,22580645	"0"	"0"	"0"	"0"	0,333333333333333	43	-0,698576877799972	-0,394437005691457	1,21759142346479	0,288221365914	0,802368431427292	0,468139587393012	1,03385667824719	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,674868801035709	-0,609019132978794	0,0373250482064206	0,343356280610767	-0,230671514951564	-1,21748419240194	0,608714135149937	-0,775377135587647	-1,21103088202558	-0,487018901233285	-1,25136213327497	0,251663205174704	-0,775138440214621	-1,27569705132962	-0,0956205652751048	-1,07520667002087	0,701588433852126	-0,668521827970222	-1,0818977528	-0,346255548372679	-1,18447597166437	0,484847620378525	-0,668507437734106	-1,22082350998357	-0,14379093135546
"44"	"Högsjön"	"H_15_069"	9,1	22	25	25	25	3	3	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	NA	NA	0	0	0	3	0	3	9	0	15	105	105	73	15,2243151	1,67544746	13,2328767	17,7191781	4,48630137	16,130137	1,37847085	14,5273973	17,7191781	3,19178082	16,1370968	2,02834105	13,7258065	19,1451613	5,41935484	17,2677419	1,60223568	15,4193548	19,1451613	3,72580645	"0"	"0"	"1"	"0"	1	44	-0,707345625220055	-0,0976174037430864	0,164908710958138	-0,583926508972239	-0,27671561083844	-0,576972454674082	-0,238700134420387	-0,617450086939997	-0,322494815687657	-0,328090482408496	0,667485116122845	-0,609019132978794	0,205621024494299	0,543535132733183	0,0443506064875356	-0,370024868514943	0,396437405486013	-0,15065498752727	-0,402181090654438	-0,0424587441542891	-0,340939834606622	0,339564517904498	-0,150470963432117	-0,466894978779814	0,349049498615818	-0,0668189600035808	0,522608179371986	0,177619478456432	-0,105782937505984	0,293378852052191	-0,0711471839782137	0,69221806874156	0,177648999954327	-0,226114170577116	1,00275254761044
"45"	"Högsjön"	"H_15_070"	9,3	25	40	40	40	15	15	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	1	0	2	6	0	15	136	136	73	14,6755137	1,0091179	13,3082192	16,0342466	2,7260274	15,239726	0,72358354	14,3082192	16,0342466	1,7260274	15,391129	1,16814415	13,8064516	16,9516129	3,14516129	16,0645161	0,79328784	15,0322581	16,9516129	1,91935484	"0"	"0"	"1"	"0"	0,5	45	-0,689808130379889	0,347611999179469	1,21759142346479	0,288221365914	0,802368431427292	0,160753692667396	0,659575262756727	-0,388406105562504	-0,322494815687657	-0,650854820622048	0,220033810403327	-0,609019132978794	0,414308035091269	0,791756909364979	-0,392008787345736	-1,31726114949598	0,459546721605177	-0,926824916493546	-1,28675298944828	-0,641969332220556	-1,41925818751858	0,152041837194374	-0,926572967478499	-1,41270723361686	-0,319763172865216	-1,29887829494983	0,597183262287085	-0,907995801295231	-1,27215741884044	-0,596858603512531	-1,43483504935068	0,309380355955864	-0,907985693492028	-1,424043695679	-0,14379093135546
"46"	"Högsjön"	"H_15_071"	10,7	21	40	40	40	19	19	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	0	0	2	0	0	15	136	136	73	15,0068493	1,40381281	13,2876712	17,2191781	3,93150685	15,7767123	1,11676387	14,4794521	17,2191781	2,73972603	15,8145161	1,70327014	13,7258065	18,516129	4,79032258	16,7806452	1,29617928	15,3064516	18,516129	3,20967742	"0"	"0"	"0"	"0"	0	46	-0,567045666498722	-0,246027204717272	1,21759142346479	0,288221365914	0,802368431427292	0,406662408447889	0,959000395149099	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	-0,609019132978794	0,414308035091269	0,791756909364979	-0,128559383660936	-0,756173421869812	0,442335051862116	-0,380981837303144	-0,68097612504151	-0,280418349026808	-0,771858918409243	0,298543939520146	-0,380777656625989	-0,758594083421705	0,0598331815908459	-0,532417765561902	0,522608179371986	-0,133696686866081	-0,428397156511284	-0,0670121292764784	-0,587083290315531	0,580557073299889	-0,133672732530973	-0,568379748230313	-0,717062670838412
